length,highway,geometry
565.7536503758228,unclassified,"LINESTRING (73.1115379 33.7424451, 73.1116024 33.742379, 73.1116673 33.7423096, 73.1117162 33.7422495, 73.1117611 33.7421937, 73.1118132 33.7421349, 73.1118603 33.7420752, 73.1119026 33.7420261, 73.1119798 33.7419475, 73.1120473 33.7418828, 73.1121169 33.7418166, 73.1121908 33.7417475, 73.1122599 33.7416873, 73.1123304 33.7416254, 73.1124014 33.7415621, 73.112467 33.7414964, 73.1125332 33.7414271, 73.1125941 33.7413799, 73.1126628 33.7413315, 73.1127444 33.7412802, 73.1128292 33.7412342, 73.1129202 33.7411882, 73.1129995 33.7411493, 73.1130655 33.7411083, 73.1131236 33.7410611, 73.1131779 33.7410087, 73.1132362 33.7409609, 73.1132955 33.7409155, 73.1133509 33.7408646, 73.1133979 33.7408069, 73.1134431 33.7407512, 73.1134922 33.7406966, 73.1135412 33.7406422, 73.1135896 33.7405871, 73.1136383 33.7405318, 73.1136906 33.7404783, 73.1137487 33.7404292, 73.1138048 33.740379, 73.113868 33.7403326, 73.1139326 33.7402878, 73.1140059 33.7402531, 73.1140788 33.7402134, 73.1141343 33.7401666, 73.1141835 33.7401129, 73.114216 33.7400688, 73.114281 33.7400039, 73.1143404 33.7399341, 73.1143981 33.7398598, 73.11444 33.7397968, 73.1144675 33.7397319, 73.1144839 33.7396691, 73.1144914 33.7395873, 73.1144828 33.7395019, 73.1144525 33.7394037, 73.1144302 33.7393453, 73.1143965 33.7392898, 73.1143129 33.739227, 73.114183 33.7391524, 73.1140689 33.739095, 73.1139745 33.7390534, 73.1138415 33.7390407, 73.1136626 33.7390475, 73.1134976 33.7390829, 73.113367 33.7391338)"
12.597682147346639,unclassified,"LINESTRING (73.112053 33.73946, 73.1119511 33.7395352)"
25.51806931098801,residential,"LINESTRING (73.112053 33.73946, 73.1121099 33.7392893, 73.1121265 33.7392388)"
119.34779896110781,unclassified,"LINESTRING (73.112053 33.73946, 73.112179 33.7394233, 73.1123875 33.7394241, 73.1125882 33.7393629, 73.1127513 33.739337, 73.1128972 33.7393117, 73.1130035 33.7392918, 73.1131558 33.7392622, 73.1132779 33.7391835)"
12.597682147346639,unclassified,"LINESTRING (73.1119511 33.7395352, 73.112053 33.73946)"
46.95970558357891,residential,"LINESTRING (73.1119511 33.7395352, 73.1114948 33.7393498)"
216.13586260801588,unclassified,"LINESTRING (73.1119511 33.7395352, 73.1118982 33.7395956, 73.1117712 33.7397586, 73.1116199 33.7398208, 73.1114577 33.7398513, 73.1112912 33.7398604, 73.1111318 33.7398697, 73.110972 33.7399061, 73.1108107 33.7399445, 73.1106423 33.7400031, 73.1105213 33.7400397, 73.1103631 33.7400454, 73.1102194 33.7400241, 73.1100748 33.7399991, 73.1098302 33.7399376)"
37.61421450692554,residential,"LINESTRING (73.1459774 33.5651389, 73.1463832 33.5651293)"
210.87941748659324,residential,"LINESTRING (73.1459774 33.5651389, 73.1437248 33.5650785, 73.1437027 33.5650766)"
96.59156118259423,residential,"LINESTRING (73.1459774 33.5651389, 73.1459626 33.5653219, 73.145944 33.5654205, 73.1459064 33.5654976, 73.1455763 33.5659178)"
81.12898306960237,residential,"LINESTRING (72.9228612 33.6341387, 72.9233714 33.6347319)"
14.598348565357252,residential,"LINESTRING (72.9228612 33.6341387, 72.9229852 33.6340576)"
291.27417795871156,unclassified,"LINESTRING (73.0535954 33.6702857, 73.0562518 33.6716908)"
146.9341995590545,secondary,"LINESTRING (73.0562518 33.6716908, 73.0554146 33.6728136)"
291.27417795871156,unclassified,"LINESTRING (73.0562518 33.6716908, 73.0535954 33.6702857)"
44.47302870376518,tertiary,"LINESTRING (73.074666 33.6768883, 73.0750718 33.6771026)"
26.027173929314692,tertiary,"LINESTRING (73.074666 33.6768883, 73.0744285 33.6767629)"
241.35505846931937,tertiary,"LINESTRING (73.0731948 33.6777478, 73.0715568 33.6768867, 73.0709897 33.6765885)"
45.516293464548006,secondary,"LINESTRING (73.0731948 33.6777478, 73.0735841 33.6779409, 73.0736155 33.6779597)"
42.15436266971185,secondary,"LINESTRING (73.0743028 33.6776589, 73.074663 33.677891)"
17.674076597517,secondary,"LINESTRING (73.0743028 33.6776589, 73.0743709 33.6776032, 73.0744157 33.677533)"
98.04774207590339,secondary,"LINESTRING (73.0781226 33.6795575, 73.07722 33.6790956)"
323.21728701823884,trunk_link,"LINESTRING (73.0781226 33.6795575, 73.0780592 33.6794234, 73.0780491 33.6793615, 73.0780491 33.679242, 73.0780795 33.6791506, 73.0781488 33.6790311, 73.0782423 33.6786817, 73.0782789 33.678328, 73.0782822 33.678224, 73.0782468 33.6781326, 73.0781454 33.6779723, 73.078093 33.677909, 73.0780305 33.6778022, 73.0779832 33.6776545, 73.0779612 33.677535, 73.0779661 33.6774039, 73.078017 33.6772228, 73.0781285 33.6769936, 73.0782309 33.6767852)"
1185.8651359719274,trunk,"LINESTRING (73.0744521 33.681218, 73.0714954 33.6851825, 73.0690063 33.6885463, 73.0676845 33.6902746)"
250.5344625726757,trunk,"LINESTRING (73.0770189 33.6782226, 73.0770953 33.6781217, 73.0773606 33.6777713, 73.0777822 33.6772133, 73.0784614 33.6763159)"
275.15899476358965,trunk_link,"LINESTRING (73.0770189 33.6782226, 73.0773379 33.6780248, 73.0774663 33.6779601, 73.0775372 33.6779529, 73.0776425 33.6779441, 73.0777511 33.6779582, 73.0778192 33.6779839, 73.0778831 33.6780185, 73.0779725 33.6780893, 73.0780236 33.6781576, 73.0780577 33.6782373, 73.0780641 33.6783179, 73.0780577 33.6784268, 73.0780385 33.6785358, 73.078014 33.6786872, 73.0779906 33.6788033, 73.0779629 33.6789025, 73.0778831 33.6790008, 73.0777916 33.6790743, 73.0776613 33.6791241, 73.0774781 33.6791302, 73.07722 33.6790956)"
8.921673386549628,unclassified,"LINESTRING (73.0122535 33.6253152, 73.012339 33.6253522)"
87.84682317251644,trunk_link,"LINESTRING (73.0122535 33.6253152, 73.0123049 33.6252759, 73.0123383 33.6252051, 73.0123397 33.625091, 73.0122246 33.6249441, 73.0119166 33.6246825)"
104.10454732910387,unclassified,"LINESTRING (73.0122535 33.6253152, 73.0119749 33.6251265, 73.0113327 33.62478)"
120.73079095094855,trunk,"LINESTRING (73.0119166 33.6246825, 73.0122776 33.6248624, 73.013034 33.6252421)"
87.84682317251642,trunk_link,"LINESTRING (73.0119166 33.6246825, 73.0122246 33.6249441, 73.0123397 33.625091, 73.0123383 33.6252051, 73.0123049 33.6252759, 73.0122535 33.6253152)"
8.921673386549628,unclassified,"LINESTRING (73.012339 33.6253522, 73.0122535 33.6253152)"
71.81287021904224,trunk_link,"LINESTRING (73.012339 33.6253522, 73.0124283 33.6252614, 73.0125967 33.6251885, 73.0127678 33.6251889, 73.013034 33.6252421)"
1002.1574386716752,unclassified,"LINESTRING (73.012339 33.6253522, 73.0127721 33.6256172, 73.0129399 33.6257015, 73.0130179 33.6257407, 73.0145277 33.6264994, 73.0149944 33.626734, 73.0164431 33.6275036, 73.0178323 33.6282284, 73.0215177 33.6301258)"
124.70078103746607,residential,"LINESTRING (73.0270691 33.6893595, 73.0282025 33.6899664)"
66.39445726825473,residential,"LINESTRING (73.0282025 33.6899664, 73.0285761 33.6894566)"
85.0205792491517,residential,"LINESTRING (73.0282025 33.6899664, 73.0277215 33.6906179)"
124.70078103746607,residential,"LINESTRING (73.0282025 33.6899664, 73.0270691 33.6893595)"
103.90621993906241,residential,"LINESTRING (72.9493236 33.6230206, 72.9495879 33.6230347, 72.9497459 33.6230547, 72.9504349 33.6231453)"
132.18978710816498,residential,"LINESTRING (72.9493236 33.6230206, 72.9491151 33.6231159, 72.9487293 33.6231994, 72.947962 33.6233601)"
150.18617963854518,residential,"LINESTRING (72.9493236 33.6230206, 72.9490618 33.6229811, 72.9483959 33.622894, 72.9477255 33.6227902)"
70.49924770361092,residential,"LINESTRING (72.954671 33.6204647, 72.9551475 33.6209592)"
68.6721801587883,residential,"LINESTRING (72.9504349 33.6231453, 72.9505545 33.6225358)"
103.90621993906241,residential,"LINESTRING (72.9504349 33.6231453, 72.9497459 33.6230547, 72.9495879 33.6230347, 72.9493236 33.6230206)"
34.09555862238862,residential,"LINESTRING (72.9504349 33.6231453, 72.9506447 33.6231727, 72.9507969 33.6232007)"
70.49924770361092,residential,"LINESTRING (72.9551475 33.6209592, 72.954671 33.6204647)"
112.01462284837035,residential,"LINESTRING (72.9551475 33.6209592, 72.9552037 33.6209244, 72.9552985 33.6208287, 72.9553524 33.6203781, 72.9552933 33.6200732, 72.9552517 33.6200202)"
78.31661174524008,residential,"LINESTRING (72.9551475 33.6209592, 72.9550616 33.6210819, 72.9549919 33.621258, 72.9549779 33.6212928, 72.9549493 33.6213094, 72.9547223 33.6213103, 72.9546823 33.6213276, 72.9546614 33.6213694, 72.9546613 33.6214087)"
50.45504844584801,residential,"LINESTRING (72.9514687 33.6238172, 72.951458 33.6236114, 72.9514509 33.62348, 72.9514194 33.6234218, 72.9513792 33.6233815)"
274.0607558065582,trunk,"LINESTRING (72.9514687 33.6238172, 72.9512535 33.6238921, 72.9509344 33.6239909, 72.950634 33.6240892, 72.9503631 33.6241919, 72.9501312 33.6242915, 72.949848 33.6244415, 72.949537 33.6246319, 72.949317 33.6247704, 72.9490729 33.6249268, 72.9489145 33.6250277)"
57.94861795172075,residential,"LINESTRING (72.9513792 33.6233815, 72.951226 33.6233066, 72.9509872 33.6232373, 72.9507969 33.6232007)"
50.45504844584801,residential,"LINESTRING (72.9513792 33.6233815, 72.9514194 33.6234218, 72.9514509 33.62348, 72.951458 33.6236114, 72.9514687 33.6238172)"
72.37337026232206,residential,"LINESTRING (72.9513792 33.6233815, 72.9514153 33.6232221, 72.951426 33.6230992, 72.951418 33.623021, 72.9514099 33.6229607, 72.9514126 33.6229049, 72.9514045 33.6228379, 72.9514153 33.6227352)"
68.6721801587883,residential,"LINESTRING (72.9505545 33.6225358, 72.9504349 33.6231453)"
44.52109659258449,residential,"LINESTRING (72.9505545 33.6225358, 72.9506155 33.6222839, 72.9506327 33.6221412)"
230.59377086466338,residential,"LINESTRING (72.9505545 33.6225358, 72.948229 33.622017, 72.9482143 33.6219946, 72.9482222 33.6219516)"
48.02080885946855,residential,"LINESTRING (72.9507739 33.6212232, 72.950698 33.6215914, 72.9506912 33.6216494)"
124.5540304393925,residential,"LINESTRING (72.9507739 33.6212232, 72.9508364 33.6212349, 72.9509451 33.6212438, 72.9511323 33.6212615, 72.9521083 33.6213623)"
25.21271364828207,residential,"LINESTRING (72.9507739 33.6212232, 72.9507096 33.6212108, 72.9505873 33.6211711, 72.9505174 33.6211484)"
46.09681428103356,residential,"LINESTRING (72.9469813 33.6226831, 72.9464926 33.622604)"
31.478275611134375,residential,"LINESTRING (72.9469813 33.6226831, 72.9473159 33.6227332)"
106.16039249312426,residential,"LINESTRING (72.9469813 33.6226831, 72.9473525 33.6217798)"
101.46082290364025,residential,"LINESTRING (72.9477255 33.6227902, 72.948028 33.6219132)"
38.45248743981031,residential,"LINESTRING (72.9477255 33.6227902, 72.9474044 33.6227464, 72.9473159 33.6227332)"
150.18617963854518,residential,"LINESTRING (72.9477255 33.6227902, 72.9483959 33.622894, 72.9490618 33.6229811, 72.9493236 33.6230206)"
34.09555862238862,residential,"LINESTRING (72.9507969 33.6232007, 72.9506447 33.6231727, 72.9504349 33.6231453)"
57.94861795172075,residential,"LINESTRING (72.9507969 33.6232007, 72.9509872 33.6232373, 72.951226 33.6233066, 72.9513792 33.6233815)"
111.55316686322021,residential,"LINESTRING (72.9507969 33.6232007, 72.9508938 33.6228251, 72.9509219 33.6225095, 72.9509346 33.6222071)"
111.55316686322021,residential,"LINESTRING (72.9509346 33.6222071, 72.9509219 33.6225095, 72.9508938 33.6228251, 72.9507969 33.6232007)"
53.055368477067645,residential,"LINESTRING (73.0414357 33.6434947, 73.0415576 33.6433335, 73.0418484 33.643487)"
19.2437899806228,residential,"LINESTRING (73.0416868 33.6428502, 73.0415108 33.6427581)"
101.9862320710109,residential,"LINESTRING (73.0416868 33.6428502, 73.0418604 33.6429412, 73.0425038 33.643278, 73.0426194 33.6433385)"
69.46755710672504,residential,"LINESTRING (73.0416868 33.6428502, 73.0414206 33.643202, 73.0412075 33.6430916)"
69.46755710672504,residential,"LINESTRING (73.0412075 33.6430916, 73.0414206 33.643202, 73.0416868 33.6428502)"
7.108383825765629,secondary,"LINESTRING (73.0464975 33.6520898, 73.0465332 33.6520332)"
29.99486972541996,secondary,"LINESTRING (73.0464975 33.6520898, 73.0463274 33.6523194)"
32.43284315285285,tertiary,"LINESTRING (73.0464975 33.6520898, 73.046795 33.6522439)"
13.743214534790885,primary_link,"LINESTRING (72.8703008 33.6855505, 72.8702473 33.6856658)"
1092.053647053819,primary,"LINESTRING (72.8703008 33.6855505, 72.8645682 33.6836573, 72.8602139 33.68218, 72.8593595 33.6818688)"
12.252488807314188,primary_link,"LINESTRING (72.8903913 33.6924042, 72.8903296 33.6925017)"
941.8990760847985,primary,"LINESTRING (72.8903913 33.6924042, 72.8883399 33.6916663, 72.8809851 33.6891645)"
69.25651317683173,residential,"LINESTRING (72.831313 33.6842083, 72.8309114 33.6847339)"
92.5262123033703,residential,"LINESTRING (72.831313 33.6842083, 72.8318463 33.6835044)"
82.68061378197207,residential,"LINESTRING (72.8339671 33.6833217, 72.833212 33.6829241)"
126.43154350213474,tertiary,"LINESTRING (72.8339671 33.6833217, 72.8339331 33.6833475, 72.8338176 33.6834648, 72.8334411 33.6838491, 72.8331445 33.6842269)"
71.42847554971276,residential,"LINESTRING (72.8331113 33.6821218, 72.8335049 33.6815692)"
53.1453847798018,residential,"LINESTRING (72.8331113 33.6821218, 72.8326285 33.6818629)"
112.26544373448534,residential,"LINESTRING (72.8331113 33.6821218, 72.8337496 33.6824521, 72.833932 33.6824834, 72.8341797 33.6823832)"
70.96948561366149,residential,"LINESTRING (72.8326285 33.6818629, 72.832241 33.6824137)"
53.1453847798018,residential,"LINESTRING (72.8326285 33.6818629, 72.8331113 33.6821218)"
75.00222175951374,tertiary,"LINESTRING (72.8341797 33.6823832, 72.8345597 33.682979)"
112.26544373448534,residential,"LINESTRING (72.8341797 33.6823832, 72.833932 33.6824834, 72.8337496 33.6824521, 72.8331113 33.6821218)"
70.96948561366149,residential,"LINESTRING (72.832241 33.6824137, 72.8326285 33.6818629)"
33.9931351969055,residential,"LINESTRING (72.832241 33.6824137, 72.8325515 33.6825771)"
69.25651317683173,residential,"LINESTRING (72.8309114 33.6847339, 72.831313 33.6842083)"
74.54048267208263,residential,"LINESTRING (72.8309114 33.6847339, 72.8315913 33.6850935)"
14.930971921895239,residential,"LINESTRING (72.8335049 33.6815692, 72.8335872 33.6814537)"
71.42847554971276,residential,"LINESTRING (72.8335049 33.6815692, 72.8331113 33.6821218)"
14.930971921895239,residential,"LINESTRING (72.8335872 33.6814537, 72.8335049 33.6815692)"
116.99580526055267,tertiary,"LINESTRING (72.8335872 33.6814537, 72.8336457 33.6815458, 72.8341797 33.6823832)"
68.22141211158926,tertiary,"LINESTRING (72.8322141 33.6854228, 72.8318128 33.6859375)"
68.27421059260917,residential,"LINESTRING (72.8322141 33.6854228, 72.8315913 33.6850935)"
122.02266366433149,residential,"LINESTRING (72.8325515 33.6825771, 72.8318463 33.6835044)"
72.27567116222991,residential,"LINESTRING (72.8325515 33.6825771, 72.833212 33.6829241)"
33.9931351969055,residential,"LINESTRING (72.8325515 33.6825771, 72.832241 33.6824137)"
294.02281396624613,tertiary,"LINESTRING (73.1215838 33.6213159, 73.1231014 33.619338, 73.1232935 33.6190877)"
171.44931335369495,tertiary,"LINESTRING (73.1215838 33.6213159, 73.120859 33.6222585, 73.1205922 33.622618)"
156.0685089814933,residential,"LINESTRING (73.1215838 33.6213159, 73.1214402 33.6211935, 73.1213202 33.6210331, 73.1211969 33.620891, 73.1210735 33.6207826, 73.1208505 33.6206827, 73.120619 33.620611, 73.1205987 33.620605, 73.1204331 33.6205561, 73.1202805 33.6205023)"
197.241173709972,residential,"LINESTRING (73.1215838 33.6213159, 73.1217055 33.6214467, 73.1218778 33.6215889, 73.1219826 33.6217352, 73.1220806 33.6219209, 73.1221431 33.6220307, 73.1225346 33.6227648, 73.1225923 33.622862)"
292.99163476346786,tertiary,"LINESTRING (73.1182468 33.6257846, 73.1199081 33.623542)"
73.54193657304675,tertiary,"LINESTRING (73.1182468 33.6257846, 73.1178298 33.6263475)"
78.74701145085403,unclassified,"LINESTRING (73.1182468 33.6257846, 73.1189997 33.626114)"
25.69818914577946,unclassified,"LINESTRING (73.1241268 33.6258929, 73.1238607 33.6259586)"
16.901883200432085,residential,"LINESTRING (73.1241268 33.6258929, 73.1240543 33.6257534)"
49.05393449393304,residential,"LINESTRING (73.1241268 33.6258929, 73.1243434 33.6262955)"
38.55010842229905,unclassified,"LINESTRING (73.1234615 33.6260571, 73.1238607 33.6259586)"
37.005462630127695,unclassified,"LINESTRING (73.1234615 33.6260571, 73.123104 33.6262059)"
63.840387562109456,residential,"LINESTRING (73.1234615 33.6260571, 73.1234685 33.6266312)"
56.88545930686712,residential,"LINESTRING (73.1234615 33.6260571, 73.1234604 33.6259936, 73.1234269 33.6258596, 73.1233343 33.6255581)"
37.005462630127695,unclassified,"LINESTRING (73.123104 33.6262059, 73.1234615 33.6260571)"
15.440378983956633,unclassified,"LINESTRING (73.123104 33.6262059, 73.1229375 33.6262137)"
144.79860577284927,residential,"LINESTRING (73.123104 33.6262059, 73.1230833 33.6269022, 73.1231094 33.6275075)"
19.86362115465088,unclassified,"LINESTRING (73.1227233 33.6262237, 73.1229375 33.6262137)"
36.39890835776584,unclassified,"LINESTRING (73.1227233 33.6262237, 73.122331 33.6262449)"
70.6930310663656,residential,"LINESTRING (73.1227233 33.6262237, 73.1227767 33.6268579)"
38.51696856017302,unclassified,"LINESTRING (73.121586 33.6262423, 73.122002 33.6262414)"
58.14003642614217,unclassified,"LINESTRING (73.121586 33.6262423, 73.1209584 33.6262595)"
36.541186677071074,residential,"LINESTRING (73.121586 33.6262423, 73.1215906 33.6265709)"
36.39890835776584,unclassified,"LINESTRING (73.122331 33.6262449, 73.1227233 33.6262237)"
30.464119904899043,unclassified,"LINESTRING (73.122331 33.6262449, 73.122002 33.6262414)"
86.51614631817304,residential,"LINESTRING (73.122331 33.6262449, 73.1223841 33.6270217)"
58.14003642614217,unclassified,"LINESTRING (73.1209584 33.6262595, 73.121586 33.6262423)"
37.72181627377228,residential,"LINESTRING (73.1209584 33.6262595, 73.1210398 33.6265919)"
50.87997625860725,unclassified,"LINESTRING (73.1209584 33.6262595, 73.1205594 33.6263108, 73.1204194 33.6263447)"
30.464119904899043,unclassified,"LINESTRING (73.122002 33.6262414, 73.122331 33.6262449)"
38.51696856017302,unclassified,"LINESTRING (73.122002 33.6262414, 73.121586 33.6262423)"
88.10829447817848,residential,"LINESTRING (73.122002 33.6262414, 73.1219599 33.627033)"
55.371617802752674,unclassified,"LINESTRING (73.1198452 33.6264839, 73.1204194 33.6263447)"
22.955886627236822,unclassified,"LINESTRING (73.1198452 33.6264839, 73.1200611 33.6265854)"
10.44828542869503,unclassified,"LINESTRING (73.1198452 33.6264839, 73.1197453 33.6264402)"
16.73557235604769,unclassified,"LINESTRING (73.1200611 33.6265854, 73.1201887 33.626692)"
22.955886627236822,unclassified,"LINESTRING (73.1200611 33.6265854, 73.1198452 33.6264839)"
140.72642479389685,unclassified,"LINESTRING (73.1200611 33.6265854, 73.119722 33.627103, 73.1196201 33.6272995, 73.1196128 33.6277614)"
16.73557235604769,unclassified,"LINESTRING (73.1201887 33.626692, 73.1200611 33.6265854)"
19.924095069352934,residential,"LINESTRING (73.1245847 33.626745, 73.1244972 33.6265813)"
38.37801537418432,residential,"LINESTRING (73.1245847 33.626745, 73.1247533 33.6270603)"
54.75234662061145,residential,"LINESTRING (73.1245847 33.626745, 73.1242737 33.6268126, 73.1242113 33.6268194, 73.1241346 33.6268316, 73.1241234 33.6268829, 73.124123 33.6269381)"
60.8879948019015,residential,"LINESTRING (73.124123 33.6269381, 73.1234656 33.6269238)"
29.433533915375854,residential,"LINESTRING (73.124123 33.6269381, 73.1241231 33.6270675, 73.1241294 33.6272027)"
54.75234662061145,residential,"LINESTRING (73.124123 33.6269381, 73.1241234 33.6268829, 73.1241346 33.6268316, 73.1242113 33.6268194, 73.1242737 33.6268126, 73.1245847 33.626745)"
38.12451525719646,unclassified,"LINESTRING (73.1196128 33.6277614, 73.119605 33.6281042)"
